,country,date,annualCPI,annualPS,cid
28414,USA_600,2008-08-07,,,USA_600
28415,USA_600,2008-08-08,,,USA_600
28416,USA_600,2008-08-09,,,USA_600
28417,USA_600,2008-08-10,,,USA_600
28418,USA_600,2008-08-11,,,USA_600
28419,USA_600,2008-08-12,,,USA_600
28420,USA_600,2008-08-13,,,USA_600
28421,USA_600,2008-08-14,,,USA_600
28422,USA_600,2008-08-15,,,USA_600
28423,USA_600,2008-08-16,,,USA_600
28424,USA_600,2008-08-17,,,USA_600
28425,USA_600,2008-08-18,,,USA_600
28426,USA_600,2008-08-19,,,USA_600
28427,USA_600,2008-08-20,,,USA_600
28428,USA_600,2008-08-21,,,USA_600
28429,USA_600,2008-08-22,,,USA_600
28430,USA_600,2008-08-23,,,USA_600
28431,USA_600,2008-08-24,,,USA_600
28432,USA_600,2008-08-25,,,USA_600
28433,USA_600,2008-08-26,,,USA_600
28434,USA_600,2008-08-27,,,USA_600
28435,USA_600,2008-08-28,,,USA_600
28436,USA_600,2008-08-29,,,USA_600
28437,USA_600,2008-08-30,,,USA_600
28438,USA_600,2008-08-31,,,USA_600
28439,USA_600,2008-09-01,,,USA_600
28440,USA_600,2008-09-02,,,USA_600
28441,USA_600,2008-09-03,,,USA_600
28442,USA_600,2008-09-04,,,USA_600
28443,USA_600,2008-09-05,,,USA_600
28444,USA_600,2008-09-06,,,USA_600
28445,USA_600,2008-09-07,,,USA_600
28446,USA_600,2008-09-08,,,USA_600
28447,USA_600,2008-09-09,,,USA_600
28448,USA_600,2008-09-10,,,USA_600
28449,USA_600,2008-09-11,,,USA_600
28450,USA_600,2008-09-12,,,USA_600
28451,USA_600,2008-09-13,,,USA_600
28452,USA_600,2008-09-14,,,USA_600
28453,USA_600,2008-09-15,,,USA_600
28454,USA_600,2008-09-16,,,USA_600
28455,USA_600,2008-09-17,,,USA_600
28456,USA_600,2008-09-18,,,USA_600
28457,USA_600,2008-09-19,,,USA_600
28458,USA_600,2008-09-20,,,USA_600
28459,USA_600,2008-09-21,,,USA_600
28460,USA_600,2008-09-22,,,USA_600
28461,USA_600,2008-09-23,,,USA_600
28462,USA_600,2008-09-24,,,USA_600
28463,USA_600,2008-09-25,,,USA_600
28464,USA_600,2008-09-26,,,USA_600
28465,USA_600,2008-09-27,,,USA_600
28466,USA_600,2008-09-28,,,USA_600
28467,USA_600,2008-09-29,,,USA_600
28468,USA_600,2008-09-30,,,USA_600
28469,USA_600,2008-10-01,3.1982727,,USA_600
28470,USA_600,2008-10-02,3.1982727,,USA_600
28471,USA_600,2008-10-03,3.1982727,,USA_600
28472,USA_600,2008-10-04,3.1982727,,USA_600
28473,USA_600,2008-10-05,3.1982727,,USA_600
28474,USA_600,2008-10-06,3.1982727,,USA_600
28475,USA_600,2008-10-07,3.1982727,,USA_600
28476,USA_600,2008-10-08,3.1982727,,USA_600
28477,USA_600,2008-10-09,3.1982727,,USA_600
28478,USA_600,2008-10-10,3.1982727,,USA_600
28479,USA_600,2008-10-11,3.1982727,,USA_600
28480,USA_600,2008-10-12,3.1982727,,USA_600
28481,USA_600,2008-10-13,3.1982727,,USA_600
28482,USA_600,2008-10-14,3.1982727,,USA_600
28483,USA_600,2008-10-15,3.1982727,,USA_600
28484,USA_600,2008-10-16,3.1982727,,USA_600
28485,USA_600,2008-10-17,3.1982727,,USA_600
28486,USA_600,2008-10-18,3.1982727,,USA_600
28487,USA_600,2008-10-19,3.1982727,,USA_600
28488,USA_600,2008-10-20,3.1982727,,USA_600
28489,USA_600,2008-10-21,3.1982727,,USA_600
28490,USA_600,2008-10-22,3.1982727,,USA_600
28491,USA_600,2008-10-23,3.1982727,,USA_600
28492,USA_600,2008-10-24,3.1982727,,USA_600
28493,USA_600,2008-10-25,3.1982727,,USA_600
28494,USA_600,2008-10-26,3.1982727,,USA_600
28495,USA_600,2008-10-27,3.1982727,,USA_600
28496,USA_600,2008-10-28,3.1982727,,USA_600
28497,USA_600,2008-10-29,3.1982727,,USA_600
28498,USA_600,2008-10-30,3.1982727,,USA_600
28499,USA_600,2008-10-31,3.1982727,,USA_600
28500,USA_600,2008-11-01,2.837871,,USA_600
28501,USA_600,2008-11-02,2.837871,,USA_600
28502,USA_600,2008-11-03,2.837871,,USA_600
28503,USA_600,2008-11-04,2.837871,,USA_600
28504,USA_600,2008-11-05,2.837871,,USA_600
28505,USA_600,2008-11-06,2.837871,,USA_600
28506,USA_600,2008-11-07,2.837871,,USA_600
28507,USA_600,2008-11-08,2.837871,,USA_600
28508,USA_600,2008-11-09,2.837871,,USA_600
28509,USA_600,2008-11-10,2.837871,,USA_600
28510,USA_600,2008-11-11,2.837871,,USA_600
28511,USA_600,2008-11-12,2.837871,,USA_600
28512,USA_600,2008-11-13,2.837871,,USA_600
28513,USA_600,2008-11-14,2.837871,,USA_600
28514,USA_600,2008-11-15,2.837871,,USA_600
28515,USA_600,2008-11-16,2.837871,,USA_600
28516,USA_600,2008-11-17,2.837871,,USA_600
28517,USA_600,2008-11-18,2.837871,,USA_600
28518,USA_600,2008-11-19,2.837871,,USA_600
28519,USA_600,2008-11-20,2.837871,,USA_600
28520,USA_600,2008-11-21,2.837871,,USA_600
28521,USA_600,2008-11-22,2.837871,,USA_600
28522,USA_600,2008-11-23,2.837871,,USA_600
28523,USA_600,2008-11-24,2.837871,,USA_600
28524,USA_600,2008-11-25,2.837871,,USA_600
28525,USA_600,2008-11-26,2.837871,,USA_600
28526,USA_600,2008-11-27,2.837871,,USA_600
28527,USA_600,2008-11-28,2.837871,,USA_600
28528,USA_600,2008-11-29,2.837871,,USA_600
28529,USA_600,2008-11-30,2.837871,,USA_600
28530,USA_600,2008-12-01,2.68093,,USA_600
28531,USA_600,2008-12-02,2.68093,,USA_600
28532,USA_600,2008-12-03,2.68093,,USA_600
28533,USA_600,2008-12-04,2.68093,,USA_600
28534,USA_600,2008-12-05,2.68093,,USA_600
28535,USA_600,2008-12-06,2.68093,,USA_600
28536,USA_600,2008-12-07,2.68093,,USA_600
28537,USA_600,2008-12-08,2.68093,,USA_600
28538,USA_600,2008-12-09,2.68093,,USA_600
28539,USA_600,2008-12-10,2.68093,,USA_600
28540,USA_600,2008-12-11,2.68093,,USA_600
28541,USA_600,2008-12-12,2.68093,,USA_600
28542,USA_600,2008-12-13,2.68093,,USA_600
28543,USA_600,2008-12-14,2.68093,,USA_600
28544,USA_600,2008-12-15,2.68093,,USA_600
28545,USA_600,2008-12-16,2.68093,,USA_600
28546,USA_600,2008-12-17,2.68093,,USA_600
28547,USA_600,2008-12-18,2.68093,,USA_600
28548,USA_600,2008-12-19,2.68093,,USA_600
28549,USA_600,2008-12-20,2.68093,,USA_600
28550,USA_600,2008-12-21,2.68093,,USA_600
28551,USA_600,2008-12-22,2.68093,,USA_600
28552,USA_600,2008-12-23,2.68093,,USA_600
28553,USA_600,2008-12-24,2.68093,,USA_600
28554,USA_600,2008-12-25,2.68093,,USA_600
28555,USA_600,2008-12-26,2.68093,,USA_600
28556,USA_600,2008-12-27,2.68093,,USA_600
28557,USA_600,2008-12-28,2.68093,,USA_600
28558,USA_600,2008-12-29,2.68093,,USA_600
28559,USA_600,2008-12-30,2.68093,,USA_600
28560,USA_600,2008-12-31,2.68093,,USA_600
28561,USA_600,2009-01-01,2.6483116,,USA_600
28562,USA_600,2009-01-02,2.6483116,,USA_600
28563,USA_600,2009-01-03,2.6483116,,USA_600
28564,USA_600,2009-01-04,2.6483116,,USA_600
28565,USA_600,2009-01-05,2.6483116,,USA_600
28566,USA_600,2009-01-06,2.6483116,,USA_600
28567,USA_600,2009-01-07,2.6483116,,USA_600
28568,USA_600,2009-01-08,2.6483116,,USA_600
28569,USA_600,2009-01-09,2.6483116,,USA_600
28570,USA_600,2009-01-10,2.6483116,,USA_600
28571,USA_600,2009-01-11,2.6483116,,USA_600
28572,USA_600,2009-01-12,2.6483116,,USA_600
28573,USA_600,2009-01-13,2.6483116,,USA_600
28574,USA_600,2009-01-14,2.6483116,,USA_600
28575,USA_600,2009-01-15,2.6483116,,USA_600
28576,USA_600,2009-01-16,2.6483116,,USA_600
28577,USA_600,2009-01-17,2.6483116,,USA_600
28578,USA_600,2009-01-18,2.6483116,,USA_600
28579,USA_600,2009-01-19,2.6483116,,USA_600
28580,USA_600,2009-01-20,2.6483116,,USA_600
28581,USA_600,2009-01-21,2.6483116,,USA_600
28582,USA_600,2009-01-22,2.6483116,,USA_600
28583,USA_600,2009-01-23,2.6483116,,USA_600
28584,USA_600,2009-01-24,2.6483116,,USA_600
28585,USA_600,2009-01-25,2.6483116,,USA_600
28586,USA_600,2009-01-26,2.6483116,,USA_600
28587,USA_600,2009-01-27,2.6483116,,USA_600
28588,USA_600,2009-01-28,2.6483116,,USA_600
28589,USA_600,2009-01-29,2.6483116,,USA_600
28590,USA_600,2009-01-30,2.6483116,,USA_600
28591,USA_600,2009-01-31,2.6483116,,USA_600
28592,USA_600,2009-02-01,2.5997314,,USA_600
28593,USA_600,2009-02-02,2.5997314,,USA_600
28594,USA_600,2009-02-03,2.5997314,,USA_600
28595,USA_600,2009-02-04,2.5997314,,USA_600
28596,USA_600,2009-02-05,2.5997314,,USA_600
28597,USA_600,2009-02-06,2.5997314,,USA_600
28598,USA_600,2009-02-07,2.5997314,,USA_600
28599,USA_600,2009-02-08,2.5997314,,USA_600
28600,USA_600,2009-02-09,2.5997314,,USA_600
28601,USA_600,2009-02-10,2.5997314,,USA_600
28602,USA_600,2009-02-11,2.5997314,,USA_600
28603,USA_600,2009-02-12,2.5997314,,USA_600
28604,USA_600,2009-02-13,2.5997314,,USA_600
28605,USA_600,2009-02-14,2.5997314,,USA_600
28606,USA_600,2009-02-15,2.5997314,,USA_600
28607,USA_600,2009-02-16,2.5997314,,USA_600
28608,USA_600,2009-02-17,2.5997314,,USA_600
28609,USA_600,2009-02-18,2.5997314,,USA_600
28610,USA_600,2009-02-19,2.5997314,,USA_600
28611,USA_600,2009-02-20,2.5997314,,USA_600
28612,USA_600,2009-02-21,2.5997314,,USA_600
28613,USA_600,2009-02-22,2.5997314,,USA_600
28614,USA_600,2009-02-23,2.5997314,,USA_600
28615,USA_600,2009-02-24,2.5997314,,USA_600
28616,USA_600,2009-02-25,2.5997314,,USA_600
28617,USA_600,2009-02-26,2.5997314,,USA_600
28618,USA_600,2009-02-27,2.5997314,,USA_600
28619,USA_600,2009-02-28,2.5997314,,USA_600
28620,USA_600,2009-03-01,2.8302755,,USA_600
28621,USA_600,2009-03-02,2.8302755,,USA_600
28622,USA_600,2009-03-03,2.8302755,,USA_600
28623,USA_600,2009-03-04,2.8302755,,USA_600
28624,USA_600,2009-03-05,2.8302755,,USA_600
28625,USA_600,2009-03-06,2.8302755,,USA_600
28626,USA_600,2009-03-07,2.8302755,,USA_600
28627,USA_600,2009-03-08,2.8302755,,USA_600
28628,USA_600,2009-03-09,2.8302755,,USA_600
28629,USA_600,2009-03-10,2.8302755,,USA_600
28630,USA_600,2009-03-11,2.8302755,,USA_600
28631,USA_600,2009-03-12,2.8302755,,USA_600
28632,USA_600,2009-03-13,2.8302755,,USA_600
28633,USA_600,2009-03-14,2.8302755,,USA_600
28634,USA_600,2009-03-15,2.8302755,,USA_600
28635,USA_600,2009-03-16,2.8302755,,USA_600
28636,USA_600,2009-03-17,2.8302755,,USA_600
28637,USA_600,2009-03-18,2.8302755,,USA_600
28638,USA_600,2009-03-19,2.8302755,,USA_600
28639,USA_600,2009-03-20,2.8302755,,USA_600
28640,USA_600,2009-03-21,2.8302755,,USA_600
28641,USA_600,2009-03-22,2.8302755,,USA_600
28642,USA_600,2009-03-23,2.8302755,,USA_600
28643,USA_600,2009-03-24,2.8302755,,USA_600
28644,USA_600,2009-03-25,2.8302755,,USA_600
28645,USA_600,2009-03-26,2.8302755,,USA_600
28646,USA_600,2009-03-27,2.8302755,,USA_600
28647,USA_600,2009-03-28,2.8302755,,USA_600
28648,USA_600,2009-03-29,2.8302755,,USA_600
28649,USA_600,2009-03-30,2.8302755,,USA_600
28650,USA_600,2009-03-31,2.8302755,,USA_600
28651,USA_600,2009-04-01,2.8068855,,USA_600
28652,USA_600,2009-04-02,2.8068855,,USA_600
28653,USA_600,2009-04-03,2.8068855,,USA_600
28654,USA_600,2009-04-04,2.8068855,,USA_600
28655,USA_600,2009-04-05,2.8068855,,USA_600
28656,USA_600,2009-04-06,2.8068855,,USA_600
28657,USA_600,2009-04-07,2.8068855,,USA_600
28658,USA_600,2009-04-08,2.8068855,,USA_600
28659,USA_600,2009-04-09,2.8068855,,USA_600
28660,USA_600,2009-04-10,2.8068855,,USA_600
28661,USA_600,2009-04-11,2.8068855,,USA_600
28662,USA_600,2009-04-12,2.8068855,,USA_600
28663,USA_600,2009-04-13,2.8068855,,USA_600
28664,USA_600,2009-04-14,2.8068855,,USA_600
28665,USA_600,2009-04-15,2.8068855,,USA_600
28666,USA_600,2009-04-16,2.8068855,,USA_600
28667,USA_600,2009-04-17,2.8068855,,USA_600
28668,USA_600,2009-04-18,2.8068855,,USA_600
28669,USA_600,2009-04-19,2.8068855,,USA_600
28670,USA_600,2009-04-20,2.8068855,,USA_600
28671,USA_600,2009-04-21,2.8068855,,USA_600
28672,USA_600,2009-04-22,2.8068855,,USA_600
28673,USA_600,2009-04-23,2.8068855,,USA_600
28674,USA_600,2009-04-24,2.8068855,,USA_600
28675,USA_600,2009-04-25,2.8068855,,USA_600
28676,USA_600,2009-04-26,2.8068855,,USA_600
28677,USA_600,2009-04-27,2.8068855,,USA_600
28678,USA_600,2009-04-28,2.8068855,,USA_600
28679,USA_600,2009-04-29,2.8068855,,USA_600
28680,USA_600,2009-04-30,2.8068855,,USA_600
28681,USA_600,2009-05-01,3.02492,,USA_600
28682,USA_600,2009-05-02,3.02492,,USA_600
28683,USA_600,2009-05-03,3.02492,,USA_600
28684,USA_600,2009-05-04,3.02492,,USA_600
28685,USA_600,2009-05-05,3.02492,,USA_600
28686,USA_600,2009-05-06,3.02492,,USA_600
28687,USA_600,2009-05-07,3.02492,,USA_600
28688,USA_600,2009-05-08,3.02492,,USA_600
28689,USA_600,2009-05-09,3.02492,,USA_600
28690,USA_600,2009-05-10,3.02492,,USA_600
28691,USA_600,2009-05-11,3.02492,,USA_600
28692,USA_600,2009-05-12,3.02492,,USA_600
28693,USA_600,2009-05-13,3.02492,,USA_600
28694,USA_600,2009-05-14,3.02492,,USA_600
28695,USA_600,2009-05-15,3.02492,,USA_600
28696,USA_600,2009-05-16,3.02492,,USA_600
28697,USA_600,2009-05-17,3.02492,,USA_600
28698,USA_600,2009-05-18,3.02492,,USA_600
28699,USA_600,2009-05-19,3.02492,,USA_600
28700,USA_600,2009-05-20,3.02492,,USA_600
28701,USA_600,2009-05-21,3.02492,,USA_600
28702,USA_600,2009-05-22,3.02492,,USA_600
28703,USA_600,2009-05-23,3.02492,,USA_600
28704,USA_600,2009-05-24,3.02492,,USA_600
28705,USA_600,2009-05-25,3.02492,,USA_600
28706,USA_600,2009-05-26,3.02492,,USA_600
28707,USA_600,2009-05-27,3.02492,,USA_600
28708,USA_600,2009-05-28,3.02492,,USA_600
28709,USA_600,2009-05-29,3.02492,,USA_600
28710,USA_600,2009-05-30,3.02492,,USA_600
28711,USA_600,2009-05-31,3.02492,,USA_600
28712,USA_600,2009-06-01,3.2003694,,USA_600
28713,USA_600,2009-06-02,3.2003694,,USA_600
28714,USA_600,2009-06-03,3.2003694,,USA_600
28715,USA_600,2009-06-04,3.2003694,,USA_600
28716,USA_600,2009-06-05,3.2003694,,USA_600
28717,USA_600,2009-06-06,3.2003694,,USA_600
28718,USA_600,2009-06-07,3.2003694,,USA_600
28719,USA_600,2009-06-08,3.2003694,,USA_600
28720,USA_600,2009-06-09,3.2003694,,USA_600
28721,USA_600,2009-06-10,3.2003694,,USA_600
28722,USA_600,2009-06-11,3.2003694,,USA_600
28723,USA_600,2009-06-12,3.2003694,,USA_600
28724,USA_600,2009-06-13,3.2003694,,USA_600
28725,USA_600,2009-06-14,3.2003694,,USA_600
28726,USA_600,2009-06-15,3.2003694,,USA_600
28727,USA_600,2009-06-16,3.2003694,,USA_600
28728,USA_600,2009-06-17,3.2003694,,USA_600
28729,USA_600,2009-06-18,3.2003694,,USA_600
28730,USA_600,2009-06-19,3.2003694,,USA_600
28731,USA_600,2009-06-20,3.2003694,,USA_600
28732,USA_600,2009-06-21,3.2003694,,USA_600
28733,USA_600,2009-06-22,3.2003694,,USA_600
28734,USA_600,2009-06-23,3.2003694,,USA_600
28735,USA_600,2009-06-24,3.2003694,,USA_600
28736,USA_600,2009-06-25,3.2003694,,USA_600
28737,USA_600,2009-06-26,3.2003694,,USA_600
28738,USA_600,2009-06-27,3.2003694,,USA_600
28739,USA_600,2009-06-28,3.2003694,,USA_600
28740,USA_600,2009-06-29,3.2003694,,USA_600
28741,USA_600,2009-06-30,3.2003694,,USA_600
28742,USA_600,2009-07-01,3.1563513,3.3000565,USA_600
28743,USA_600,2009-07-02,3.1563513,3.2904217,USA_600
28744,USA_600,2009-07-03,3.1563513,3.293864,USA_600
28745,USA_600,2009-07-04,3.1563513,3.297909,USA_600
28746,USA_600,2009-07-05,3.1563513,3.3025515,USA_600
28747,USA_600,2009-07-06,3.1563513,3.3081408,USA_600
28748,USA_600,2009-07-07,3.1563513,3.3202512,USA_600
28749,USA_600,2009-07-08,3.1563513,3.3253338,USA_600
28750,USA_600,2009-07-09,3.1563513,3.3287199,USA_600
28751,USA_600,2009-07-10,3.1563513,3.3312643,USA_600
28752,USA_600,2009-07-11,3.1563513,3.3301654,USA_600
28753,USA_600,2009-07-12,3.1563513,3.3272538,USA_600
28754,USA_600,2009-07-13,3.1563513,3.319387,USA_600
28755,USA_600,2009-07-14,3.1563513,3.3127544,USA_600
28756,USA_600,2009-07-15,3.1563513,3.3066914,USA_600
28757,USA_600,2009-07-16,3.1563513,3.3017511,USA_600
28758,USA_600,2009-07-17,3.1563513,3.2968163,USA_600
28759,USA_600,2009-07-18,3.1563513,3.2915118,USA_600
28760,USA_600,2009-07-19,3.1563513,3.285168,USA_600
28761,USA_600,2009-07-20,3.1563513,3.2788537,USA_600
28762,USA_600,2009-07-21,3.1563513,3.2727466,USA_600
28763,USA_600,2009-07-22,3.1563513,3.2678108,USA_600
28764,USA_600,2009-07-23,3.1563513,3.2600248,USA_600
28765,USA_600,2009-07-24,3.1563513,3.2514818,USA_600
28766,USA_600,2009-07-25,3.1563513,3.2430985,USA_600
28767,USA_600,2009-07-26,3.1563513,3.234911,USA_600
28768,USA_600,2009-07-27,3.1563513,3.223713,USA_600
28769,USA_600,2009-07-28,3.1563513,3.2121499,USA_600
28770,USA_600,2009-07-29,3.1563513,3.2007742,USA_600
28771,USA_600,2009-07-30,3.1563513,3.1890628,USA_600
28772,USA_600,2009-07-31,3.1563513,3.1694632,USA_600
28773,USA_600,2009-08-01,3.2354898,3.1490242,USA_600
28774,USA_600,2009-08-02,3.2354898,3.1278274,USA_600
28775,USA_600,2009-08-03,3.2354898,3.1087267,USA_600
28776,USA_600,2009-08-04,3.2354898,3.090694,USA_600
28777,USA_600,2009-08-05,3.2354898,3.0749702,USA_600
28778,USA_600,2009-08-06,3.2354898,3.0576978,USA_600
28779,USA_600,2009-08-07,3.2354898,3.0482676,USA_600
28780,USA_600,2009-08-08,3.2354898,3.0397708,USA_600
28781,USA_600,2009-08-09,3.2354898,3.035471,USA_600
28782,USA_600,2009-08-10,3.2354898,3.038101,USA_600
28783,USA_600,2009-08-11,3.2354898,3.043321,USA_600
28784,USA_600,2009-08-12,3.2354898,3.0497067,USA_600
28785,USA_600,2009-08-13,3.2354898,3.056334,USA_600
28786,USA_600,2009-08-14,3.2354898,3.0629084,USA_600
28787,USA_600,2009-08-15,3.2354898,3.069287,USA_600
28788,USA_600,2009-08-16,3.2354898,3.0757644,USA_600
28789,USA_600,2009-08-17,3.2354898,3.081946,USA_600
28790,USA_600,2009-08-18,3.2354898,3.0874522,USA_600
28791,USA_600,2009-08-19,3.2354898,3.0902588,USA_600
28792,USA_600,2009-08-20,3.2354898,3.0928612,USA_600
28793,USA_600,2009-08-21,3.2354898,3.0950139,USA_600
28794,USA_600,2009-08-22,3.2354898,3.0971818,USA_600
28795,USA_600,2009-08-23,3.2354898,3.1004558,USA_600
28796,USA_600,2009-08-24,3.2354898,3.103992,USA_600
28797,USA_600,2009-08-25,3.2354898,3.1085706,USA_600
28798,USA_600,2009-08-26,3.2354898,3.116316,USA_600
28799,USA_600,2009-08-27,3.2354898,3.1243842,USA_600
28800,USA_600,2009-08-28,3.2354898,3.1326635,USA_600
28801,USA_600,2009-08-29,3.2354898,3.14255,USA_600
28802,USA_600,2009-08-30,3.2354898,3.1551986,USA_600
28803,USA_600,2009-08-31,3.2354898,3.1702394,USA_600
28804,USA_600,2009-09-01,3.30885,3.1873343,USA_600
28805,USA_600,2009-09-02,3.30885,3.2029953,USA_600
28806,USA_600,2009-09-03,3.30885,3.217528,USA_600
28807,USA_600,2009-09-04,3.30885,3.230581,USA_600
28808,USA_600,2009-09-05,3.30885,3.2430007,USA_600
28809,USA_600,2009-09-06,3.30885,3.2538228,USA_600
28810,USA_600,2009-09-07,3.30885,3.2631316,USA_600
28811,USA_600,2009-09-08,3.30885,3.267905,USA_600
28812,USA_600,2009-09-09,3.30885,3.2683713,USA_600
28813,USA_600,2009-09-10,3.30885,3.267695,USA_600
28814,USA_600,2009-09-11,3.30885,3.2673686,USA_600
28815,USA_600,2009-09-12,3.30885,3.2672043,USA_600
28816,USA_600,2009-09-13,3.30885,3.2641537,USA_600
28817,USA_600,2009-09-14,3.30885,3.2606528,USA_600
28818,USA_600,2009-09-15,3.30885,3.2577295,USA_600
28819,USA_600,2009-09-16,3.30885,3.2583473,USA_600
28820,USA_600,2009-09-17,3.30885,3.262288,USA_600
28821,USA_600,2009-09-18,3.30885,3.2687225,USA_600
28822,USA_600,2009-09-19,3.30885,3.2753067,USA_600
28823,USA_600,2009-09-20,3.30885,3.282583,USA_600
28824,USA_600,2009-09-21,3.30885,3.2894106,USA_600
28825,USA_600,2009-09-22,3.30885,3.2948916,USA_600
28826,USA_600,2009-09-23,3.30885,3.2972004,USA_600
28827,USA_600,2009-09-24,3.30885,3.2975774,USA_600
28828,USA_600,2009-09-25,3.30885,3.2957852,USA_600
28829,USA_600,2009-09-26,3.30885,3.2970102,USA_600
28830,USA_600,2009-09-27,3.30885,3.297817,USA_600
28831,USA_600,2009-09-28,3.30885,3.297458,USA_600
28832,USA_600,2009-09-29,3.30885,3.2968237,USA_600
28833,USA_600,2009-09-30,3.30885,3.2938752,USA_600
28834,USA_600,2009-10-01,3.4766374,3.2878044,USA_600
28835,USA_600,2009-10-02,3.4766374,3.2819254,USA_600
28836,USA_600,2009-10-03,3.4766374,3.2768078,USA_600
28837,USA_600,2009-10-04,3.4766374,3.271861,USA_600
28838,USA_600,2009-10-05,3.4766374,3.2675862,USA_600
28839,USA_600,2009-10-06,3.4766374,3.2645938,USA_600
28840,USA_600,2009-10-07,3.4766374,3.2621608,USA_600
28841,USA_600,2009-10-08,3.4766374,3.259933,USA_600
28842,USA_600,2009-10-09,3.4766374,3.2584548,USA_600
28843,USA_600,2009-10-10,3.4766374,3.2567446,USA_600
28844,USA_600,2009-10-11,3.4766374,3.2557118,USA_600
28845,USA_600,2009-10-12,3.4766374,3.2533438,USA_600
28846,USA_600,2009-10-13,3.4766374,3.2527924,USA_600
28847,USA_600,2009-10-14,3.4766374,3.2527223,USA_600
28848,USA_600,2009-10-15,3.4766374,3.2520308,USA_600
28849,USA_600,2009-10-16,3.4766374,3.2449985,USA_600
28850,USA_600,2009-10-17,3.4766374,3.2354321,USA_600
28851,USA_600,2009-10-18,3.4766374,3.2257814,USA_600
28852,USA_600,2009-10-19,3.4766374,3.2169356,USA_600
28853,USA_600,2009-10-20,3.4766374,3.2062886,USA_600
28854,USA_600,2009-10-21,3.4766374,3.19701,USA_600
28855,USA_600,2009-10-22,3.4766374,3.1885488,USA_600
28856,USA_600,2009-10-23,3.4766374,3.1826108,USA_600
28857,USA_600,2009-10-24,3.4766374,3.1772604,USA_600
28858,USA_600,2009-10-25,3.4766374,3.173822,USA_600
28859,USA_600,2009-10-26,3.4766374,3.1715205,USA_600
28860,USA_600,2009-10-27,3.4766374,3.1714616,USA_600
28861,USA_600,2009-10-28,3.4766374,3.1711285,USA_600
28862,USA_600,2009-10-29,3.4766374,3.1706913,USA_600
28863,USA_600,2009-10-30,3.4766374,3.1722052,USA_600
28864,USA_600,2009-10-31,3.4766374,3.1760778,USA_600
28865,USA_600,2009-11-01,3.5013435,3.181431,USA_600
28866,USA_600,2009-11-02,3.5013435,3.1861465,USA_600
28867,USA_600,2009-11-03,3.5013435,3.1906188,USA_600
28868,USA_600,2009-11-04,3.5013435,3.194658,USA_600
28869,USA_600,2009-11-05,3.5013435,3.1967645,USA_600
28870,USA_600,2009-11-06,3.5013435,3.1942892,USA_600
28871,USA_600,2009-11-07,3.5013435,3.192347,USA_600
28872,USA_600,2009-11-08,3.5013435,3.1901157,USA_600
28873,USA_600,2009-11-09,3.5013435,3.1888654,USA_600
28874,USA_600,2009-11-10,3.5013435,3.1872184,USA_600
28875,USA_600,2009-11-11,3.5013435,3.1833146,USA_600
28876,USA_600,2009-11-12,3.5013435,3.1795235,USA_600
28877,USA_600,2009-11-13,3.5013435,3.1764052,USA_600
28878,USA_600,2009-11-14,3.5013435,3.172872,USA_600
28879,USA_600,2009-11-15,3.5013435,3.1726968,USA_600
28880,USA_600,2009-11-16,3.5013435,3.172272,USA_600
28881,USA_600,2009-11-17,3.5013435,3.172744,USA_600
28882,USA_600,2009-11-18,3.5013435,3.1728575,USA_600
28883,USA_600,2009-11-19,3.5013435,3.1746476,USA_600
28884,USA_600,2009-11-20,3.5013435,3.1757433,USA_600
28885,USA_600,2009-11-21,3.5013435,3.1769476,USA_600
28886,USA_600,2009-11-22,3.5013435,3.1783261,USA_600
28887,USA_600,2009-11-23,3.5013435,3.1799076,USA_600
28888,USA_600,2009-11-24,3.5013435,3.1810925,USA_600
28889,USA_600,2009-11-25,3.5013435,3.179207,USA_600
28890,USA_600,2009-11-26,3.5013435,3.1776564,USA_600
28891,USA_600,2009-11-27,3.5013435,3.1766305,USA_600
28892,USA_600,2009-11-28,3.5013435,3.1750414,USA_600
28893,USA_600,2009-11-29,3.5013435,3.1734784,USA_600
28894,USA_600,2009-11-30,3.5013435,3.1712356,USA_600
28895,USA_600,2009-12-01,3.5356104,3.1675112,USA_600
28896,USA_600,2009-12-02,3.5356104,3.1678214,USA_600
28897,USA_600,2009-12-03,3.5356104,3.1676726,USA_600
28898,USA_600,2009-12-04,3.5356104,3.1677713,USA_600
28899,USA_600,2009-12-05,3.5356104,3.168671,USA_600
28900,USA_600,2009-12-06,3.5356104,3.1740055,USA_600
28901,USA_600,2009-12-07,3.5356104,3.18438,USA_600
28902,USA_600,2009-12-08,3.5356104,3.1964798,USA_600
28903,USA_600,2009-12-09,3.5356104,3.2083373,USA_600
28904,USA_600,2009-12-10,3.5356104,3.220174,USA_600
28905,USA_600,2009-12-11,3.5356104,3.2351682,USA_600
28906,USA_600,2009-12-12,3.5356104,3.251079,USA_600
28907,USA_600,2009-12-13,3.5356104,3.2661889,USA_600
28908,USA_600,2009-12-14,3.5356104,3.282249,USA_600
28909,USA_600,2009-12-15,3.5356104,3.298553,USA_600
28910,USA_600,2009-12-16,3.5356104,3.3177967,USA_600
28911,USA_600,2009-12-17,3.5356104,3.3362288,USA_600
28912,USA_600,2009-12-18,3.5356104,3.3554182,USA_600
28913,USA_600,2009-12-19,3.5356104,3.3742995,USA_600
28914,USA_600,2009-12-20,3.5356104,3.3930292,USA_600
